swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw07utt/sw_0781_2482.utt,2/sw2482,2482,234,b,B,164,1,Yeah.  /,Yeah/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,235,qy,B,164,2,"{F Oh, } is that where you're from? /","Oh/UH ,/, is/VBZ that/DT where/WRB you/PRP 're/VBP from/RB ?/.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,236,ny,A,165,1,"{F Oh, } yeah. /","Oh/UH ,/, yeah/UH ./.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,237,b,B,166,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,238,sd,A,167,1,"Born in Denton, raised in Lubbock. /","Born/VBD in/IN Denton/NNP ,/, raised/VBD in/IN Lubbock/NNP ./.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,239,b,B,168,1,Oh.  {F Um. } /,Oh/UH ./. Um/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,240,sd,A,169,1,"{C So, } I understand about bass. /","So/RB ,/, I/PRP understand/VBP about/IN bass/NN ./.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,241,b,B,170,1,Yeah  /,Yeah/UH,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,242,b,B,170,2,<laughter>.  Huh. /,./. Huh/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,243,sv,A,171,1,"[ {C But } it, + {C but } it ] is interesting, /","But/CC it/PRP ,/, but/CC it/PRP is/VBZ interesting/JJ ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,244,b,B,172,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,245,^h,A,173,1,"[ I, + I ] will tell you,  /","I/PRP ,/, I/PRP will/MD tell/VB you/PRP ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,246,%,A,173,2,yeah.  /,yeah/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,247,sv,A,173,3,"Every person out  there should have kids, at least once [ or, + or ]  have some they can borrow for a time,","Every/DT person/NN out/IN there/RB should/MD have/VB kids/NNS ,/, at/IN least/JJS once/RB or/CC ,/, or/CC have/VBP some/DT they/PRP can/MD borrow/VB for/IN a/DT time/NN ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,248,sd,B,174,1,<laughter> That's the kind I like. <laughter> /,That/DT 's/BES the/DT kind/NN I/PRP like/VBP ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,249,+,A,175,1,because everyone needs some torture in their lives. /,because/IN everyone/NN needs/VBZ some/DT torture/NN in/IN their/PRP$ lives/NNS ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,250,sd,B,176,1,<laughter> My Mother used to put that curse on my sister.  /,My/PRP$ Mother/NNP used/VBD to/TO put/VB that/DT curse/NN on/IN my/PRP$ sister/NN ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,251,^q,B,176,2,I hope you have kids just like yourself.  /,I/PRP hope/VBP you/PRP have/VBP kids/NNS just/RB like/IN yourself/PRP ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,252,sd,B,176,3,"<laughter> {C And, }  my Grandmother must have put that on my Dad because he got my sister, /","And/CC ,/, my/PRP$ Grandmother/NNP must/MD have/VB put/VBN that/DT on/IN my/PRP$ Dad/NNP because/IN he/PRP got/VBD my/PRP$ sister/NN ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,253,sd,B,176,4,she's just like him. /,she/PRP 's/BES just/RB like/IN him/PRP ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,254,sd,A,177,1,"{F Uh. }  {C But, } Jenny is a sweet kid. /","Uh/UH ./. But/CC ,/, Jenny/NNP is/VBZ a/DT sweet/JJ kid/NN ./.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,255,b,B,178,1,"Yeah,  /","Yeah/UH ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,256,sv,B,178,2,I'm sure she is. /,I/PRP 'm/VBP sure/JJ she/PRP is/VBZ ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,257,b,A,179,1,"{C And, } yeah,  /","And/CC ,/, yeah/UH ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,258,sd,A,179,2,"we do do things, /","we/PRP do/VBP do/VB things/NNS ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,259,b,B,180,1,Yeah. /,Yeah/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,260,sd,A,181,1,"{C and, } [ it, + it's ] funny,  /","and/CC ,/, it/PRP ,/, it/PRP 's/BES funny/JJ ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,261,sd,A,181,2,"it's almost like  a lot of things that were available to us as children,","it/PRP 's/BES almost/RB like/IN a/DT lot/NN of/IN things/NNS that/WDT were/VBD available/JJ to/IN us/PRP as/IN children/NNS ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,262,b,B,182,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,263,+,A,183,1,"to go do, /","to/TO go/VB do/VB ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,264,b,B,184,1,<barking> Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,265,sd,A,185,1,The money's not available. /,The/DT money/NN 's/BES not/RB available/JJ ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,266,aa,B,186,1,"</barking> Uh-huh,  /","Uh-huh/UH ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,267,aa,B,186,2,"I know,  /","I/PRP know/VBP ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,268,sd,B,186,3,I don't know how  people can afford kids.  /,I/PRP do/VBP n't/RB know/VB how/WRB people/NNS can/MD afford/VB kids/NNS ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,269,%,B,186,4,<throat_clearing> # {E I mean } # ... -/,I/PRP mean/VBP .../:,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,270,sd,A,187,1,"# {D You know } # , we were talking about how much  it cost to go to Disney Land. /","You/PRP know/VBP ,/, we/PRP were/VBD talking/VBG about/IN how/WRB much/JJ it/PRP cost/VB to/TO go/VB to/IN Disney/NNP Land/NNP ./.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,271,b,B,188,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,272,fe,A,189,1,Golly!  /,Golly/UH !/.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,273,sd,A,189,2,"A couple, - /","A/DT couple/NN ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,274,sd,A,189,3,three hundred dollars. /,three/CD hundred/CD dollars/NNS ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,275,ba,B,190,1,"{F Oh, } yeah. /","Oh/UH ,/, yeah/UH ./.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,276,sd,A,191,1,"{D You know, } [ for just, + for just ]  [ a day, + [ not in-, + ] {D you know, } a day ] or two, not including lodging and food and all that. /","You/PRP know/VBP ,/, for/IN just/RB ,/, for/IN just/RB a/DT day/NN ,/, not/RB in-/XX ,/, you/PRP know/VBP ,/, a/DT day/NN or/CC two/CD ,/, not/RB including/VBG lodging/NN and/CC food/NN and/CC all/DT that/DT ./.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,277,b,B,192,1,"Uh-huh,  /","Uh-huh/UH ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,278,b^r,B,192,2,uh-huh. /,uh-huh/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,279,%,A,193,1,"It's, - /","It/PRP 's/BES ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,280,sd,A,193,2,I don't see how anyone can afford it. /,I/PRP do/VBP n't/RB see/VB how/WRB anyone/NN can/MD afford/VB it/PRP ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,281,%,B,194,1,{F Uh. } /,Uh/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,282,sd,A,195,1,"{C And, } I understand Six Flags is real expensive now. /","And/CC ,/, I/PRP understand/VBP Six/CD Flags/NNS is/VBZ real/RB expensive/JJ now/RB ./.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,283,%,B,196,1,"It's, {F uh, } - /","It/PRP 's/BES ,/, uh/UH ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,284,sd,B,196,2,I heard it's twenty bucks a whack.  /,I/PRP heard/VBD it/PRP 's/BES twenty/CD bucks/NNS a/DT whack/NN ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,285,sd,B,196,3,For adults. /,For/IN adults/NNS ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,286,ba,A,197,1,"{F Oh, } yeah. /","Oh/UH ,/, yeah/UH ./.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,287,b,B,198,1,Yeah.  /,Yeah/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,288,sv,B,198,2,That is awful high.  /,That/DT is/VBZ awful/RB high/JJ ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,289,%,B,198,3,"{F Oh, } {D well } ... /","Oh/UH ,/, well/UH .../:",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,290,b^m,A,199,1,Twenty bucks a whack now. /,Twenty/CD bucks/NNS a/DT whack/NN now/RB ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,291,aa,B,200,1,"Yeah,  /","Yeah/UH ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,292,sd,B,200,2,or twenty-one. /,or/CC twenty-one/CD ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,293,sd,A,201,1,"{C But, } at least once you pay your way in there,","But/CC ,/, at/IN least/JJS once/RB you/PRP pay/VBP your/PRP$ way/NN in/IN there/RB ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,294,b,B,202,1,"# Yeah,  /","Yeah/UH ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,295,b^r,B,202,2,yeah  # . /,yeah/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,296,+,A,203,1,# at Six Flags # ... /,at/IN Six/NNP Flags/NNP .../:,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,297,b,B,204,1,"yeah,  /","yeah/UH ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,298,sd,B,204,2,everything's free except for the food. /,everything/NN 's/BES free/JJ except/IN for/IN the/DT food/NN ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,299,b,A,205,1,"Yeah,  /","Yeah/UH ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,300,b^r,A,205,2,"yeah,  /","yeah/UH ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,301,bf,A,205,3,food and junk to carry out. /,food/NN and/CC junk/NN to/TO carry/VB out/RP ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,302,x,B,206,1,<laughter>,,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,303,sv,A,207,1,"<laughter> {C So } [ that's, + that's ] not as bad. /","So/RB that/DT 's/BES ,/, that/DT 's/BES not/RB as/IN bad/JJ ./.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,304,b,B,208,1,Yeah.  /,Yeah/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,305,b^r,B,208,2,Yeah. /,Yeah/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,306,fe,A,209,1,"{C But, } golly! /","But/CC ,/, golly/UH !/.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,307,x,B,210,1,<laughter>,,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,308,sd,A,211,1,"{D You know, } Disney World or Disney Land. /","You/PRP know/VBP ,/, Disney/NNP World/NNP or/CC Disney/NNP Land/NNP ./.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,309,b,B,212,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,310,sd,A,213,1,"{D Well, } our problem is that, {D you know, }  a trip to Six Flags or Disney World or, {F uh, } Disney Land, or God forbid, Disney World,  would take forever. /","Well/UH ,/, our/PRP$ problem/NN is/VBZ that/IN ,/, you/PRP know/VBP ,/, a/DT trip/NN to/IN Six/NNP Flags/NNP or/CC Disney/NNP World/NNP or/CC ,/, uh/UH ,/, Disney/NNP Land/NNP ,/, or/CC God/NNP forbid/VB ,/, Disney/NNP World/NNP ,/, would/MD take/VB forever/RB ./.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,311,b,B,214,1,<laughter>  Really. /,Really/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,312,sd,A,215,1,"{C Or } you'd have to pay air fare, /","Or/CC you/PRP 'd/MD have/VB to/TO pay/VB air/NN fare/NN ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,313,b,B,216,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,314,sv,A,217,1,"{C and, } ooh, [ for a family, + {D you know, } for a family ]  it gets pretty expensive pretty quick. /","and/CC ,/, ooh/UH ,/, for/IN a/DT family/NN ,/, you/PRP know/VBP ,/, for/IN a/DT family/NN it/PRP gets/VBZ pretty/RB expensive/JJ pretty/RB quick/JJ ./.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,315,ba,B,218,1,"{F OH, } yeah. /","OH/UH ,/, yeah/UH ./.",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,316,sd,A,219,1,Rent a car when you get there and all that.  /,Rent/VBP a/DT car/NN when/WRB you/PRP get/VBP there/RB and/CC all/DT that/DT ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,317,%,A,219,2,Yeah. /,Yeah/UH ./.,,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,318,sd,B,220,1,"That's why I lucked out,  /","That/DT 's/BES why/WRB I/PRP lucked/VBD out/RP ,/,",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,319,sd,B,220,2,"my Dad worked for Braniff when I was a kid so we got, {D you know, } our air fare free  /","my/PRP$ Dad/NNP worked/VBD for/IN Braniff/NNP when/WRB I/PRP was/VBD a/DT kid/NN so/IN we/PRP got/VBD ,/, you/PRP know/VBP ,/, our/PRP$ air/NN fare/NN free/JJ",,
sw07utt/sw_0781_2482.utt,2/sw2482,2482,320,sd,B,220,3,{C and } we got ... </noise> -/,and/CC we/PRP got/VBD .../:,,
swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw07utt/sw_0782_2570.utt,2/sw2570,2570,0,ad^t,B,1,1,Why don't you go ahead and start. /,Why/WRB do/VBP n't/RB you/PRP go/VB ahead/RB and/CC start/VB ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,1,aa,A,2,1,"Okay,  /","Okay/UH ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,2,sd,A,2,2,"my hobby is, {F uh, } sewing.  /","my/PRP$ hobby/NN is/VBZ ,/, uh/UH ,/, sewing/NN ./.",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,3,sd,A,2,3,"[  I, + I've ] just, {F uh, } started learning how to sew  /","I/PRP ,/, I/PRP 've/VBP just/RB ,/, uh/UH ,/, started/VBN learning/VBG how/WRB to/TO sew/VB",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,4,sd,A,2,4,"{C and, } {F uh, } I've taken some  classes  /","and/CC ,/, uh/UH ,/, I/PRP 've/VBP taken/VBN some/DT classes/NNS",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,5,sd,A,2,5,"{C and } I've made a [ few, + few ] garments.  /","and/CC I/PRP 've/VBP made/VBN a/DT few/NN ,/, few/JJ garments/NNS ./.",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,6,qy,A,2,6,Do you sew at all? /,Do/VBP you/PRP sew/VB at/IN all/DT ?/.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,7,ng,B,3,1,"I used to, {F uh, } -/","I/PRP used/VBD to/TO ,/, uh/UH ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,8,bh,A,4,1,Did you? /,Did/VBD you/PRP ?/.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,9,sd,B,5,1,"[ I, + I ] sewed, {D you know, }  in high school  /","I/PRP ,/, I/PRP sewed/VBD ,/, you/PRP know/VBP ,/, in/IN high/JJ school/NN",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,10,sd,B,5,2,"{C and } when I went to college I think everything in my closet, I had made.  /","and/CC when/WRB I/PRP went/VBD to/IN college/NN I/PRP think/VBP everything/NN in/IN my/PRP$ closet/NN ,/, I/PRP had/VBD made/VBN ./.",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,11,sd,B,5,3,{C But } I haven't  sewed since then  /,But/CC I/PRP have/VBP n't/RB sewed/VBN since/IN then/RB,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,12,sd,B,5,4,{C and } that's been fifteen years.  /,and/CC that/DT 's/HVS been/VBN fifteen/CD years/NNS ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,13,sd,B,5,5,"{C So, } {F uh, } {D you know, }  I didn't have access to a machine the whole time I was in college. /","So/RB ,/, uh/UH ,/, you/PRP know/VBP ,/, I/PRP did/VBD n't/RB have/VB access/NN to/IN a/DT machine/NN the/DT whole/JJ time/NN I/PRP was/VBD in/IN college/NN ./.",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,14,b,A,6,1,Oh. /,Oh/UH ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,15,sd,B,7,1,"{C And, } {F uh, } my sister sewed  /","And/CC ,/, uh/UH ,/, my/PRP$ sister/NN sewed/VBD",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,16,sd,B,7,2,{C and }  she needed the money so I would pay her  /,and/CC she/PRP needed/VBD the/DT money/NN so/IN I/PRP would/MD pay/VB her/PRP$,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,17,sd,B,7,3,{C and } she'd make my clothes <laughter>. /,and/CC she/PRP 'd/MD make/VB my/PRP$ clothes/NNS ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,18,b,A,8,1,Oh. /,Oh/UH ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,19,sd,B,9,1,"[ {C And, } + {F uh, } {C and then } ]  just in the last, {D you know, } ten or twe-, I just haven't sewn anything.  /","And/CC ,/, uh/UH ,/, and/CC then/RB just/RB in/IN the/DT last/NN ,/, you/PRP know/VBP ,/, ten/CD or/CC twe-/CD ,/, I/PRP just/RB have/VBP n't/RB sewn/VBN anything/NN ./.",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,20,sd,B,9,2,"[ I would love to, + I would like to ] get back to it. /","I/PRP would/MD love/VB to/TO ,/, I/PRP would/MD like/VB to/TO get/VB back/RB to/IN it/PRP ./.",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,21,b,A,10,1,"Yeah,  /","Yeah/UH ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,22,b,A,10,2,uh-huh.  /,uh-huh/UH ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,23,sv,A,10,3,"{F Uh, } clothes are getting  so expensive now [ in, + in ] the stores  /","Uh/UH ,/, clothes/NNS are/VBP getting/VBG so/RB expensive/JJ now/RB in/IN ,/, in/IN the/DT stores/NNS",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,24,sv,A,10,4,"{C and } [ the, + the ] quality [  is, + is ]  sometimes so poor that,","and/CC the/DT ,/, the/DT quality/NN is/VBZ ,/, is/VBZ sometimes/RB so/RB poor/JJ that/IN ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,25,b,B,11,1,Yeah. /,Yeah/UH ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,26,+,A,12,1,"{F uh, } [ it, + it ] really is worth while to sew. /","uh/UH ,/, it/PRP ,/, it/PRP really/RB is/VBZ worth/GW while/^JJ to/TO sew/VB ./.",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,27,sv,B,13,1,"It is, {D you know, } an even back  then,  /","It/PRP is/VBZ ,/, you/PRP know/VBP ,/, an/DT even/RB back/RB then/RB ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,28,sd,B,13,2,"I remember you could make something for, {D you know, } half what it cost to buy  /","I/PRP remember/VBP you/PRP could/MD make/VB something/NN for/IN ,/, you/PRP know/VBP ,/, half/NN what/WP it/PRP cost/VBP to/TO buy/VB",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,29,sd,B,13,3,"{C and, } of course, the quality was just exceptional. /","and/CC ,/, of/IN course/NN ,/, the/DT quality/NN was/VBD just/RB exceptional/JJ ./.",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,30,aa,A,14,1,"Right an, -/","Right/UH an/DT ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,31,sv,B,15,1,"{F Uh, } now it's a little more expensive  to make it, because, [ y-, + ] {D you know, } you start paying the price for the patterns and the material, /","Uh/UH ,/, now/RB it/PRP 's/BES a/DT little/RB more/RBR expensive/JJ to/TO make/VB it/PRP ,/, because/IN ,/, y-/PRP ,/, you/PRP know/VBP ,/, you/PRP start/VBP paying/VBG the/DT price/NN for/IN the/DT patterns/NNS and/CC the/DT material/NN ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,32,b,A,16,1,Yeah. /,Yeah/UH ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,33,sv,B,17,1,{C but } it's still such better quality that  I think it's worth it. /,but/CC it/PRP 's/BES still/RB such/JJ better/JJR quality/NN that/IN I/PRP think/VBP it/PRP 's/BES worth/JJ it/PRP ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,34,aa,A,18,1,"It certainly is,  /","It/PRP certainly/RB is/VBZ ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,35,sd,A,18,2,"{C and } the patterns have gone up  tremendously, too, the prices for them, you used to could get, {D you know, }  a pattern for two or three dollars, now, they're {D like, } {D you know, }  five, six, seven, eight. /","and/CC the/DT patterns/NNS have/VBP gone/VBN up/RB tremendously/RB ,/, too/RB ,/, the/DT prices/NNS for/IN them/PRP ,/, you/PRP used/VBD to/TO could/MD get/VB ,/, you/PRP know/VBP ,/, a/DT pattern/NN for/IN two/CD or/CC three/CD dollars/NNS ,/, now/RB ,/, they/PRP 're/VBP like/UH ,/, you/PRP know/VBP ,/, five/CD ,/, six/CD ,/, seven/CD ,/, eight/CD ./.",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,36,bh,B,19,1,You're kidding me. /,You/PRP 're/VBP kidding/VBG me/PRP ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,37,nn,A,20,1,"{F Oh, } no,  /","Oh/UH ,/, no/UH ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,38,sd^e,A,20,2,I'm not. /,I/PRP 'm/VBP not/RB ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,39,sd,B,21,1,{D See } I can remember paying seventy-five  cents for a pattern <laughter>. /,See/VB I/PRP can/MD remember/VB paying/VBG seventy-five/CD cents/NNS for/IN a/DT pattern/NN ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,40,b,A,22,1,"Huh-uh,  /","Huh-uh/UH ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,41,%,A,22,2,"no,  /","no/UH ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,42,sd,A,22,3,"[ the, + the ]  cheapest ones now are {D like } maybe, [ f-, + {F uh, } four ]  or  [ fiv-, + five ] dollars,","the/DT ,/, the/DT cheapest/JJS ones/NNS now/RB are/VBP like/UH maybe/RB ,/, f-/CD ,/, uh/UH ,/, four/CD or/CC fiv-/CD ,/, five/CD dollars/NNS ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,43,b,B,23,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,44,+,A,24,1,"six, seven  /","six/CD ,/, seven/CD",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,45,sd,A,24,2,"{C and then } you get into the   Vogues,  /","and/CC then/RB you/PRP get/VBP into/IN the/DT Vogues/NNPS ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,46,sd,A,24,3,"they get up [ t-, + ] into twelve and fifteen and,","they/PRP get/VBP up/IN t-/TO ,/, into/IN twelve/CD and/CC fifteen/CD and/CC ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,47,ba,B,25,1,Good night. /,Good/JJ night/NN ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,48,+,A,26,1,on like that. /,on/IN like/IN that/DT ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,49,qy,B,27,1,"{D Well } do you have kids and a husband,  /","Well/UH do/VBP you/PRP have/VB kids/NNS and/CC a/DT husband/NN ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,50,qy,B,27,2,are you sewing for a whole family  /,are/VBP you/PRP sewing/VBG for/IN a/DT whole/JJ family/NN,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,51,%,B,27,3,"{C or, } -/","or/CC ,/,",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,52,sd,A,28,1,"{F Uh, } right now I'm just sewing for myself.  /","Uh/UH ,/, right/RB now/RB I/PRP 'm/VBP just/RB sewing/VBG for/IN myself/PRP ./.",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,53,sd,A,28,2,"[ I, + I ] do have two daughters that, {D you know, } [ out, + ] [ they're, + they're ] grown now though.  /","I/PRP ,/, I/PRP do/VBP have/VB two/CD daughters/NNS that/WDT ,/, you/PRP know/VBP ,/, out/IN ,/, they/PRP 're/VBP ,/, they/PRP 're/VBP grown/JJ now/RB though/RB ./.",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,54,sd,A,28,3,"I wish that I had started sewing, {D you know, } when they were younger. /","I/PRP wish/VBP that/IN I/PRP had/VBD started/VBN sewing/VBG ,/, you/PRP know/VBP ,/, when/WRB they/PRP were/VBD younger/JJR ./.",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,55,b,B,29,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,56,sd,A,30,1,"{C And, } {F uh, } it would have helped me out  tremendously <laughter>. /","And/CC ,/, uh/UH ,/, it/PRP would/MD have/VB helped/VBN me/PRP out/RP tremendously/RB ./.",,
sw07utt/sw_0782_2570.utt,2/sw2570,2570,57,x,B,31,1,<Laughter>.,,,
